timestamp,Hog_parking_Antoinette,Fox_office_Vicki,Fox_office_Joy,Hog_services_Marshall,Bull_office_Ella,Fox_education_Elvira,Bull_office_Sally,Fox_education_Charles,Bear_education_Chad,Rat_office_Lora,Rat_office_Adele,Rat_assembly_Kelley,Rat_public_Julieann,Bear_education_Lewis,Rat_office_Randy,Rat_assembly_Pauline,Rat_office_Craig
2017-01-16 10:00:00,19.666666666666668,94.19,141.95,62.358,46.0,274.24,93.0,10.24,878.1676,263.61,357.51,5.32,1.522,16.166666666666668,74.13,0.88,194.97
2017-01-16 11:00:00,19.0,93.62,154.59,62.28100000000001,46.0,224.75,93.0,10.11,865.9937,255.56,366.86,5.24,1.454,16.125,73.98,0.88,194.6
2017-01-16 12:00:00,18.0,95.04,154.05,61.121,46.0,211.14,93.0,10.12,907.3858,253.0,347.44,4.96,1.3860000000000001,16.083333333333332,74.07,0.88,196.7
2017-01-16 13:00:00,17.714285714285715,100.89,158.54,61.371,45.0,201.39,93.0,10.49,948.481,254.99,336.27,5.04,1.318,16.041666666666668,74.39,0.88,194.13
2017-01-16 14:00:00,17.428571428571427,105.45,154.63,61.577,46.0,203.97,88.0,10.12,963.4642,253.67,343.39,4.92,1.25,16.0,75.14,0.88,194.43
2017-01-16 15:00:00,17.142857142857142,106.98,151.59,60.387,47.0,199.58,87.0,10.09,968.8177,254.28,338.2,4.88,1.24,17.25,75.18,0.88,199.84
2017-01-16 16:00:00,16.857142857142858,109.06,146.03,57.383,45.0,208.82,85.0,9.65,896.9552,261.59,320.72,4.84,1.25,17.166666666666668,75.2,0.88,199.09
2017-01-16 17:00:00,16.571428571428573,105.37,139.32,59.26,49.0,228.18,84.0,10.57,887.6246,263.32,338.78,5.08,1.64,17.083333333333332,75.13,1.04,197.58
2017-01-16 18:00:00,16.285714285714285,102.21,145.25,59.326,47.0,210.92,87.0,11.59,821.1313,295.46,322.42,6.32,1.94,17.0,80.92,1.08,208.53
2017-01-16 19:00:00,16.0,100.5,146.46,59.649,53.0,204.83,85.0,11.2,815.1697,241.57,273.21,5.84,1.93,16.5,80.86,1.1199999999999999,220.81
2017-01-16 20:00:00,17.0,98.62,141.22,59.315,67.0,205.98,84.0,11.61,823.8444,242.52,261.29,5.76,1.9316666666666666,17.75,80.69,1.16,220.6
2017-01-16 21:00:00,18.0,100.14,142.99,59.651,69.0,166.48,83.0,11.76,798.6331,239.57,248.21,5.793333333333333,1.9333333333333333,17.5,63.62,1.12,217.03
2017-01-16 22:00:00,19.0,97.84,140.96,58.865,68.45454545454545,148.72,82.0,10.33,795.3510000000001,257.32,270.85,5.826666666666666,1.935,16.25,62.69,1.1466666666666667,217.63
2017-01-16 23:00:00,20.0,93.47,131.34,58.49,67.9090909090909,144.42,56.0,9.28,761.4918,215.46,259.53,5.859999999999999,1.9366666666666665,16.083333333333332,62.33,1.1733333333333333,214.98
2017-01-17 00:00:00,21.0,95.08,119.74,59.236,67.36363636363636,144.47,52.0,9.29,790.5426,213.17,274.38,5.8933333333333335,1.9383333333333332,15.916666666666666,62.72,1.2,213.97
2017-01-17 01:00:00,22.0,94.2,116.99,58.868,66.81818181818181,137.6,54.0,9.37,774.0916,212.55,254.11,5.926666666666667,1.94,15.75,64.99,1.18,217.96
2017-01-17 02:00:00,21.0,96.26,120.9,58.162,66.27272727272727,143.18,52.0,9.31,742.3773,230.64,268.69,5.96,1.9385714285714286,15.75,63.8,1.16,218.34
2017-01-17 03:00:00,20.0,96.28,121.28,58.319,65.72727272727273,141.31,51.0,9.3,741.3242,229.74,266.35,6.28,1.937142857142857,15.75,63.23,1.1400000000000001,216.01
2017-01-17 04:00:00,21.0,99.06,122.04,58.179,65.18181818181819,148.82,54.0,9.28,771.1355,228.93,256.18,6.24,1.9357142857142857,15.75,62.63,1.12,215.74
2017-01-17 05:00:00,22.0,100.0,120.11,59.578,64.63636363636364,261.6,55.0,9.76,930.4564,255.2,320.81,6.28,1.9342857142857142,16.0,80.51,1.1,214.99
2017-01-17 06:00:00,23.0,107.37,124.66,58.50899999999999,64.0909090909091,310.34,91.0,12.18,878.4591,408.14,358.82,6.24,1.9328571428571428,21.25,80.72,1.08,217.6
2017-01-17 07:00:00,24.0,112.09,137.42,58.607,63.54545454545455,359.77,96.0,13.37,831.3041,790.57,364.05,6.08,1.9314285714285713,24.0,83.52,0.92,219.62
2017-01-17 08:00:00,25.0,126.04,157.88,65.095,63.0,384.03,105.0,12.53,874.8925,807.35,362.48,5.96,1.93,29.25,96.37,0.76,211.58
2017-01-17 09:00:00,23.666666666666668,140.91,185.83,68.289,55.0,373.72,120.0,11.33,903.6402,810.57,386.69,5.6,1.82,38.5,105.48,0.76,206.16
2017-01-17 10:00:00,22.333333333333332,148.31,199.48,67.508,61.0,340.4,127.0,11.45,932.5076,782.37,394.32,5.32,1.27,43.0,108.87,0.76,226.77
2017-01-17 11:00:00,21.0,153.77,196.62,66.872,56.0,300.81,139.0,10.79,924.6276,765.43,388.71,6.0,1.276,42.5,110.25,0.76,247.51
2017-01-17 12:00:00,22.0,157.82,193.06,69.264,57.0,279.31,142.0,10.44,921.2354,731.91,366.72,5.6,1.282,39.25,110.22,0.76,220.85
2017-01-17 13:00:00,21.0,154.72,192.16,70.109,62.0,280.41,133.0,9.23,937.7458,735.91,370.85,5.373333333333333,1.288,42.0,107.37,0.76,211.75
2017-01-17 14:00:00,22.0,156.78,196.41,79.15,61.0,273.86,132.0,10.03,998.3273,744.63,380.83,5.1466666666666665,1.294,41.5,107.2,0.84,216.95
2017-01-17 15:00:00,20.333333333333332,161.9,195.6,90.483,57.0,272.49,135.0,9.83,998.0144,742.57,367.97,4.92,1.3,43.5,107.31,0.8,209.79
2017-01-17 16:00:00,18.666666666666668,165.59,192.78,81.666,62.0,267.75,130.0,10.24,925.4513,733.59,361.1,5.04,1.81,39.5,106.1,1.2,208.28
2017-01-17 17:00:00,17.0,151.13,170.87,68.601,58.0,256.06,128.0,9.63,889.3771,708.94,360.4,4.64,1.95,30.75,103.66,1.44,203.85
2017-01-17 18:00:00,19.0,129.69,157.03,66.188,63.0,241.37,117.0,11.03,866.2477,609.69,322.79,4.3999999999999995,1.92,23.0,101.21,1.6,214.67
2017-01-17 19:00:00,17.0,119.49,151.46,67.334,68.0,210.54,111.0,11.54,946.0686,294.08,249.36,4.16,1.93,21.25,95.41,1.52,228.46
2017-01-17 20:00:00,17.25,116.96,148.41,67.848,73.0,228.26,104.0,11.96,1012.629,269.93,258.6,3.92,1.9366666666666665,20.5,84.08,1.08,225.32
2017-01-17 21:00:00,17.5,106.58,148.38,67.082,68.0,167.44,102.0,12.12,945.1235,257.77,239.08,3.64,1.9433333333333334,19.25,62.48,1.12,220.94
2017-01-17 22:00:00,17.75,107.51,152.1,67.96,70.0,137.96,87.0,10.45,901.099,249.18,258.75,3.8133333333333335,1.95,15.75,59.61,1.32,218.63
2017-01-17 23:00:00,18.0,106.26,142.19,67.425,69.0,144.02,82.0,9.26,911.7659,219.52,242.92,3.986666666666667,1.9449999999999998,15.0,59.57,1.16,216.13
2017-01-18 00:00:00,19.0,104.99,134.29,67.59,69.5,154.52,77.0,9.33,833.237,200.45,252.17,4.16,1.94,15.25,59.63,1.04,215.21
2017-01-18 01:00:00,20.0,106.54,126.23,61.569,70.0,146.19,72.0,9.303333333333333,786.5914,205.28,248.07,4.8,1.935,15.75,61.53,1.12,212.42
2017-01-18 02:00:00,18.0,107.57,126.2,61.74100000000001,70.5,148.44,67.0,9.276666666666667,782.6917,205.39,255.51,4.546666666666667,1.93,15.416666666666666,60.33,1.04,212.35
2017-01-18 03:00:00,19.25,107.81,123.54,62.463,71.0,149.12,62.0,9.25,934.0478,202.68,264.52,4.293333333333333,1.932,15.083333333333334,60.94,1.12,212.91
2017-01-18 04:00:00,20.5,107.85,124.06,61.728,71.5,143.27,57.0,9.19,876.7889,206.75,229.52,4.04,1.934,14.75,60.22,1.04,212.02
2017-01-18 05:00:00,21.75,105.85,125.14,62.234,72.0,296.98,52.0,9.22,932.7879,235.84,288.55,4.12,1.936,14.5,78.74,1.12,211.28
2017-01-18 06:00:00,23.0,105.16,124.5,65.78,76.0,362.33,71.0,11.74,887.7933,294.4,339.07,4.08,1.938,20.0,76.81,0.0,214.15
2017-01-18 07:00:00,24.0,114.49,138.13,77.291,75.0,420.2,90.0,12.73,899.8709,610.44,341.79,3.88,1.94,23.0,83.38,0.84,217.26
2017-01-18 08:00:00,27.0,127.38,162.51,84.38600000000002,69.0,426.87,109.0,12.8,938.5709,706.57,355.73,3.68,1.84,30.75,95.36,0.64,203.41
2017-01-18 09:00:00,25.0,143.21,189.53,85.634,64.0,423.17,114.0,11.34,989.5352,714.51,346.62,3.2,1.7866666666666668,38.8,101.8,0.68,198.25
2017-01-18 10:00:00,24.5,153.86,211.37,86.46600000000002,70.0,365.7,131.0,11.68,1014.3416,693.1,339.81,4.8,1.7333333333333334,44.0,111.04,0.6,203.2
2017-01-18 11:00:00,24.0,158.19,207.3,88.15899999999998,64.0,315.39,132.0,11.44,1000.625,671.82,326.51,3.44,1.6800000000000002,47.0,109.46,0.52,221.29
2017-01-18 12:00:00,23.5,158.31,215.05,88.66799999999998,63.0,303.19,131.0,10.36,990.5716,634.76,313.04,3.36,1.6266666666666667,44.75,108.38,0.5466666666666666,205.59
2017-01-18 13:00:00,23.0,165.08,214.08,90.349,72.0,279.96,130.0,9.88,992.9512,637.05,307.1,3.32,1.5733333333333335,47.25,108.21,0.5733333333333334,212.39
2017-01-18 14:00:00,22.5,171.35,218.51,86.774,74.0,262.42,128.0,9.86,918.66,662.09,307.14,3.4,1.52,49.75,106.29,0.6,196.49
2017-01-18 15:00:00,22.0,173.31,216.36,86.52,74.0,262.06,126.0,10.41,1009.2182,651.71,319.86,3.12,1.4666666666666668,48.5,109.11,0.64,200.12
2017-01-18 16:00:00,23.0,173.14,207.2,77.531,74.0,265.73,123.0,10.46,983.0536,652.75,300.34,3.44,1.4133333333333336,43.75,108.66,1.12,206.66
2017-01-18 17:00:00,19.0,156.97,181.83,67.49,74.0,256.94,119.0,10.4,963.9345,633.73,291.85,3.9066666666666667,1.36,31.5,107.06,0.96,201.22
2017-01-18 18:00:00,19.1,130.02,169.09,64.46,78.0,241.25,105.0,11.36,906.0606,543.92,274.96,4.373333333333333,1.5075,24.6,107.11,1.28,217.79
2017-01-18 19:00:00,19.2,125.55,158.95,63.462,82.0,227.7,104.0,12.38,1021.8354,284.54,258.89,4.84,1.655,23.25,92.66,1.48,241.81
2017-01-18 20:00:00,19.3,119.87,150.41,64.32600000000001,86.0,231.21,99.0,12.46,892.2819999999997,272.25,238.42,4.04,1.8025,22.5,85.76,0.96,229.05
2017-01-18 21:00:00,19.4,119.17,146.85,64.335,80.0,171.75,96.0,13.39,866.7644,253.4,252.58,3.4,1.95,20.0,67.06,0.97,221.45
2017-01-18 22:00:00,19.5,117.12,152.71,65.65100000000001,85.0,128.92,88.0,11.44,759.9601,245.58,233.62,4.28,1.96,17.0,62.44,0.98,230.12
2017-01-18 23:00:00,19.6,116.41,146.39,65.452,81.0,132.22,54.0,10.02,747.2588,223.95,229.53,3.76,1.95,15.75,62.71,0.99,232.97
2017-01-19 00:00:00,19.7,119.89,126.58,65.354,79.0,136.94,51.0,10.08,706.1638,210.93,229.18,4.12,1.96,16.0,62.45,1.0,230.3
2017-01-19 01:00:00,19.8,116.51,122.01,60.852,80.0,128.62,52.0,10.03,729.1086,207.66,233.59,3.96,1.95,15.5,65.18,1.01,229.04
2017-01-19 02:00:00,19.9,114.24,127.02,60.065,79.0,135.47,49.0,9.92,771.1751,206.89,241.45,4.36,1.9449999999999998,15.75,63.11,1.02,230.08
2017-01-19 03:00:00,20.0,114.66,124.13,60.13800000000001,80.0,141.38,51.666666666666664,9.99,855.3826,202.97,233.28,3.88,1.94,15.25,62.88,1.03,227.76
2017-01-19 04:00:00,22.0,107.2,125.16,60.602,78.0,138.34,54.333333333333336,10.0,853.0497,205.36,237.88,5.56,1.935,15.5,62.86,1.04,228.58
2017-01-19 05:00:00,22.0,100.47,125.28,60.615,82.0,276.91,57.0,9.94,875.7556,231.68,283.05,4.48,1.93,15.75,82.27,0.92,228.93
2017-01-19 06:00:00,22.0,101.0,125.18,63.944,83.0,325.58,112.0,11.91,899.8922,273.23,322.07,4.44,1.9249999999999998,20.5,81.93,0.84,218.01
2017-01-19 07:00:00,22.0,114.1,144.06,74.82,78.0,394.0,100.0,13.51,956.7341,567.2,339.87,4.24,1.92,23.25,89.79,0.68,224.99
2017-01-19 08:00:00,23.0,132.24,160.55,86.56,72.0,396.48,109.0,12.52,977.4706,684.59,347.13,4.28,1.93,31.25,102.65,0.6571428571428571,208.39
2017-01-19 09:00:00,23.166666666666668,142.44,172.16,87.07799999999996,65.0,389.21,115.0,12.08,989.4896,683.35,361.71,3.52,1.54,39.75,107.62,0.6342857142857143,199.89
2017-01-19 10:00:00,23.333333333333332,150.85,185.48,87.14299999999999,75.0,376.57,136.0,12.13,1019.9624,660.64,363.6,3.56,1.27,42.25,111.47,0.6114285714285714,200.55
2017-01-19 11:00:00,23.5,154.67,193.07,86.68,70.0,372.82,133.0,11.9,1044.7531,640.58,343.77,3.64,1.27,44.0,110.8,0.5885714285714286,202.6
2017-01-19 12:00:00,23.666666666666668,158.39,192.49,87.59899999999998,63.0,378.74,134.0,12.19,950.0218,648.42,332.69,3.96,1.27,41.0,109.99,0.5657142857142857,206.35
2017-01-19 13:00:00,23.833333333333332,161.35,193.2,85.867,65.0,364.49,137.0,11.61,979.7412,645.48,321.71,3.56,1.27,43.25,111.44,0.5428571428571429,217.6
2017-01-19 14:00:00,24.0,155.21,196.14,83.359,66.0,351.18,126.0,11.02,991.1502,646.25,315.28,3.8,1.27,44.0,112.79,0.52,211.34
2017-01-19 15:00:00,23.0,156.76,192.57,81.73,68.0,335.68,123.0,11.33,1050.8246,636.48,313.33,4.0,1.27,43.75,113.15,0.6,202.09
2017-01-19 16:00:00,19.0,152.02,190.18,75.297,69.0,297.75,119.0,11.21,1058.2786,649.21,298.61,4.04,1.27,41.25,110.77,0.64,202.2
2017-01-19 17:00:00,16.0,139.55,170.65,68.446,67.0,280.25,118.0,11.79,1005.9804,627.11,293.73,3.96,1.47,29.75,105.91,0.76,208.93
2017-01-19 18:00:00,15.0,121.03,162.49,64.858,64.0,267.21,109.0,12.14,975.9772,537.76,294.41,4.76,1.93,23.6,104.55,0.5066666666666666,217.36
2017-01-19 19:00:00,15.0,117.57,153.39,66.825,65.0,268.95,100.0,12.46,961.4523,280.6,272.73,4.68,1.9375,22.25,93.83,0.2533333333333333,229.15
2017-01-19 20:00:00,15.0,114.9,147.78,65.306,79.0,265.31,98.0,12.21,952.8879,266.0,274.11,2.96,1.9449999999999998,21.4,83.05,0.0,227.92
2017-01-19 21:00:00,15.0,111.64,142.41,63.044,74.0,182.66,97.0,12.71,939.4733,254.57,263.74,3.0,1.9525,18.25,64.62,0.96,227.9
2017-01-19 22:00:00,15.0,107.81,145.44,62.898,77.0,151.47,94.0,11.06,915.8453,243.43,263.86,4.08,1.96,15.0,62.3,1.04,215.96
2017-01-19 23:00:00,15.0,105.91,138.23,62.545,77.0,152.57,88.0,9.53,898.9317,223.05,266.6,4.6,1.96,14.25,62.48,1.12,214.41
2017-01-20 00:00:00,15.0,107.53,127.63,62.03,77.0,161.03,83.0,9.46,876.6332,202.52,272.6,4.4399999999999995,1.96,14.75,62.58,1.08,212.42
2017-01-20 01:00:00,15.0,106.58,124.29,58.535,77.0,158.02,54.0,9.446666666666667,891.3374,205.14,271.28,4.28,1.96,14.5,63.11,1.06,212.03
2017-01-20 02:00:00,16.0,108.25,126.72,58.929,76.0,163.3,53.0,9.433333333333334,875.6162,216.27,271.4,4.12,1.96,14.333333333333334,63.19,1.04,212.76
2017-01-20 03:00:00,15.0,108.44,122.88,58.705,74.0,157.94,52.0,9.42,878.0089999999999,221.42,274.57,4.28,1.92,14.166666666666666,63.52,1.02,211.94
2017-01-20 04:00:00,16.0,103.19,120.1,59.488,76.0,160.59,54.0,9.85,881.8175,231.86,268.24,4.12,1.95,14.0,62.52,1.0,209.76
2017-01-20 05:00:00,18.0,99.86,124.34,58.604,74.0,285.41,57.0,9.88,931.9816,245.26,290.61,4.056,1.93,15.25,81.96,0.98,206.27
2017-01-20 06:00:00,19.0,102.08,125.47,62.297,81.0,329.08,94.0,12.36,956.3977,249.69,323.95,3.992,1.96,22.25,82.01,0.96,211.08
2017-01-20 07:00:00,20.0,109.07,140.81,76.313,74.0,369.92,96.0,13.25,969.8165,244.86,328.01,3.928,1.94,23.25,81.84,0.84,212.16
2017-01-20 08:00:00,20.6,127.32,158.95,83.919,64.0,392.01,110.0,12.5,1013.4524,241.59,329.25,3.864,1.95,29.25,79.5,0.6,191.84
2017-01-20 09:00:00,21.2,139.82,172.45,85.137,53.0,376.07,114.0,11.96,1056.2569,252.43,338.4,3.8,1.96,36.0,76.17,0.6,183.73
2017-01-20 10:00:00,21.8,139.95,186.29,84.24700000000001,59.0,344.62,116.0,14.15,1072.3996,252.32,335.32,4.2,1.51,37.5,75.84,0.6,183.67
2017-01-20 11:00:00,22.4,143.32,192.76,86.984,60.0,342.74,119.0,16.05,1068.5403,251.82,324.46,3.2,1.27,40.25,75.96,0.6,193.26
2017-01-20 12:00:00,23.0,150.4,189.42,86.73299999999998,59.0,358.39,121.0,17.52,1095.0469,250.15,317.31,3.08,1.2666666666666666,36.75,75.67,0.6,184.45
2017-01-20 13:00:00,26.0,149.83,188.67,84.43299999999998,62.0,343.36,128.0,14.81,1071.8556,250.11,310.56,3.16,1.2633333333333334,42.5,75.39,0.6,198.51
2017-01-20 14:00:00,25.0,146.87,187.14,82.994,56.0,338.74,122.0,12.66,1073.637,245.59,307.6,2.88,1.26,42.75,75.65,0.6,185.04
2017-01-20 15:00:00,23.0,139.34,186.6,84.066,61.0,334.18,115.0,12.52,1072.3133,249.53,310.22,2.84,1.3766666666666667,42.0,75.09,0.56,183.96
2017-01-20 16:00:00,21.0,136.52,179.8,75.107,60.0,327.08,102.0,13.04,1047.0072,246.04,296.43,2.72,1.4933333333333334,36.0,74.37,0.72,181.27
2017-01-20 17:00:00,17.0,128.47,164.31,63.611,59.0,305.45,95.0,13.15,1007.1921,242.22,315.37,2.8,1.61,28.0,74.75,0.84,174.04
2017-01-20 18:00:00,16.333333333333332,113.21,151.98,61.216,56.0,292.93,90.0,13.41,975.9169,356.56,305.89,3.44,1.92,23.25,81.17,0.56,185.03
2017-01-20 19:00:00,15.666666666666666,99.95,141.06,60.246,57.0,285.61,97.0,13.07,981.6392,231.81,271.54,3.76,1.93,20.75,81.07,0.28,208.9
2017-01-20 20:00:00,15.0,95.02,135.69,59.843,71.0,289.81,88.0,12.76,965.1277,232.16,270.71,3.76,1.94,20.5,79.56,0.0,204.92
2017-01-20 21:00:00,16.0,93.38,131.74,59.481,69.0,186.36,82.0,13.12,965.107,228.94,275.14,3.76,1.95,19.0,62.53,0.96,198.97
2017-01-20 22:00:00,16.0,95.14,129.95,58.315,71.0,150.87,56.0,12.11,948.7874,228.23,272.92,3.76,1.96,17.25,61.32,0.0,195.67
2017-01-20 23:00:00,16.0,93.22,129.17,58.49100000000001,70.0,147.26,79.0,10.02,946.7606,211.31,270.04,3.68,1.92,16.25,61.22,0.11,196.92
2017-01-21 00:00:00,16.0,94.86,122.37,56.343,69.0,149.27,74.0,9.89,924.295,198.27,269.86,4.44,1.93,17.0,59.91,0.22,196.09
2017-01-21 01:00:00,15.333333333333334,91.89,119.69,56.794,68.0,149.46,53.0,9.94,913.6482,204.44,268.73,4.213333333333334,1.94,16.916666666666668,63.25,0.33,197.83
2017-01-21 02:00:00,14.666666666666666,96.22,123.5,56.613,71.0,163.75,53.666666666666664,9.99,904.5062,203.36,265.52,3.986666666666667,1.942,16.833333333333332,62.91,0.44,200.0
2017-01-21 03:00:00,14.0,93.61,125.47,57.038,70.0,161.02,54.333333333333336,9.92,904.1718,203.05,269.38,3.76,1.944,16.75,60.58,0.55,198.11
2017-01-21 04:00:00,14.666666666666666,96.48,126.7,55.949,69.0,165.56,55.0,9.9,907.8771,199.35,251.37,3.7066666666666666,1.946,16.5,61.69,0.66,197.23
2017-01-21 05:00:00,15.333333333333334,95.35,126.56,56.703,68.0,272.39,53.0,9.87,942.573,223.32,260.23,3.6533333333333333,1.948,16.75,79.77,0.77,196.4
2017-01-21 06:00:00,16.0,97.25,125.87,56.413,69.0,330.16,56.0,9.82,953.4842,245.81,274.6,3.6,1.95,17.0,79.54,0.88,195.05
2017-01-21 07:00:00,21.0,102.19,127.0,56.06,73.0,368.05,63.0,9.84,969.8958,245.0,269.3,3.52,1.8766666666666667,16.5,80.58,0.8,197.37
2017-01-21 08:00:00,25.0,97.21,128.13,56.348,60.0,355.02,61.0,9.31,988.3183,253.86,271.2,3.48,1.8033333333333332,16.75,87.94,0.56,175.02
2017-01-21 09:00:00,23.0,102.66,129.26,55.785,56.0,358.9,73.33333333333333,9.42,985.264,241.27,275.31,2.96,1.73,17.0,90.73,0.5733333333333334,168.14
2017-01-21 10:00:00,20.0,102.47,143.73,56.487,52.0,330.85,85.66666666666667,9.12,1011.0524,241.3,269.68,2.8,1.26,16.5,89.68,0.5866666666666667,167.85
2017-01-21 11:00:00,22.0,103.14,146.43,54.228,48.0,292.68,98.0,9.14,1013.5007,239.26,268.9,2.72,1.2566666666666666,17.25,90.4,0.6,171.37
2017-01-21 12:00:00,21.666666666666668,101.01,149.1,53.703,48.666666666666664,279.95,94.0,9.46,1000.1943,242.32,275.41,2.52,1.2533333333333334,16.75,89.99,0.624,170.37
2017-01-21 13:00:00,21.333333333333332,100.2,142.68,53.966,49.333333333333336,257.47,91.0,9.17,1003.3388,244.48,274.24,2.44,1.25,15.5,90.16,0.648,171.97
2017-01-21 14:00:00,21.0,101.43,138.64,54.527,50.0,248.13,88.0,9.45,999.1946,235.15,256.96,3.2,1.3133333333333332,16.75,93.69,0.6719999999999999,173.85
2017-01-21 15:00:00,20.0,101.71,143.0,54.403,46.0,232.96,83.0,9.26,998.6452,235.75,266.4,2.4,1.3766666666666667,16.8,90.44,0.696,174.83
2017-01-21 16:00:00,17.0,106.83,135.23,54.12,47.0,240.34,51.0,9.47,1001.0224,237.44,267.54,2.6,1.44,16.783333333333335,88.29,0.72,176.36
2017-01-21 17:00:00,16.333333333333332,105.82,128.99,55.99,49.0,241.96,53.0,9.28,972.0475,231.33,268.01,2.84,1.94,16.766666666666666,85.11,0.88,186.3
2017-01-21 18:00:00,15.666666666666666,98.66,131.4,55.332,47.0,245.62,54.5,9.81,979.0942,228.72,262.85,3.12,1.944,16.75,86.89,0.96,188.03
2017-01-21 19:00:00,15.0,91.9,131.79,55.978,51.0,242.73,56.0,10.35,990.2515,226.57,262.19,3.44,1.948,16.75,83.35,0.92,209.91
2017-01-21 20:00:00,14.0,94.04,129.86,55.538,70.0,260.78,57.5,10.19,974.8947,224.83,270.51,3.28,1.952,16.75,78.75,1.04,203.62
2017-01-21 21:00:00,15.0,91.58,128.21,55.119,69.33333333333333,187.41,59.0,10.353333333333333,947.6779,227.39,274.73,3.36,1.956,16.75,59.98,0.8320000000000001,202.84
2017-01-21 22:00:00,15.0,91.93,125.44,55.466,68.66666666666667,160.18,60.5,10.516666666666666,970.4973,224.3,262.82,3.48,1.96,16.5,59.24,0.624,196.83
2017-01-21 23:00:00,15.0,100.1,127.42,55.053,68.0,159.19,62.0,10.68,928.1813,215.16,271.41,3.52,1.94,16.25,59.18,0.4159999999999999,191.99
2017-01-22 00:00:00,15.0,97.54,120.28,56.074,68.33333333333333,178.81,58.0,10.84,911.579,199.74,281.06,3.6,1.95,16.5,59.46,0.20799999999999996,195.17
2017-01-22 01:00:00,15.0,96.63,118.55,54.82100000000001,68.66666666666667,169.01,57.0,10.9,912.9609,220.95,273.47,3.52,1.94,16.0,61.32,0.0,194.4
2017-01-22 02:00:00,15.0,99.52,127.48,55.606,69.0,163.55,55.0,10.86,907.639,201.68,273.11,3.4,1.94,16.25,60.5,0.0,193.1
2017-01-22 03:00:00,15.0,100.28,128.21,55.87300000000001,68.0,162.84,58.0,10.96,922.2135,202.54,278.25,3.76,1.94,16.25,59.98,0.0,194.07
2017-01-22 04:00:00,15.0,99.46,127.97,54.984,68.0,163.33,59.0,10.84,906.2301,200.96,266.13,3.44,1.94,16.25,59.35,0.0,193.37
2017-01-22 05:00:00,14.0,97.43,127.24,55.298,68.0,284.93,54.0,10.91,973.0871,232.75,272.8,4.52,1.94,16.25,59.13,0.96,192.5
2017-01-22 06:00:00,15.0,101.05,124.36,56.152,68.0,337.47,55.0,10.58,977.5298,245.85,275.0,3.68,1.94,16.25,58.99,0.92,194.1
2017-01-22 07:00:00,22.0,102.01,125.56,56.221,69.0,387.05,53.0,10.47,986.061,248.37,265.95,3.36,1.8699999999999999,16.25,58.82,0.76,196.06
2017-01-22 08:00:00,26.0,98.55,119.96,56.719,58.0,361.01,51.0,9.44,984.5008,247.36,261.07,3.44,1.8,16.25,58.13,0.72,170.54
2017-01-22 09:00:00,23.0,98.36,121.82,56.065,55.0,343.03,50.0,9.52,985.9231,249.6,267.57,2.96,1.73,16.416666666666668,52.75,0.6799999999999999,165.83
2017-01-22 10:00:00,22.0,95.62,126.65,55.424,52.0,326.41,49.0,9.27,976.4024,232.99,260.72,2.56,1.6783333333333332,16.583333333333332,52.41,0.64,168.38
2017-01-22 11:00:00,19.0,92.57,129.63,55.978,49.0,295.01,48.0,9.18,989.2754,229.17,257.86,2.64,1.6266666666666667,16.75,52.43,0.6,175.33
2017-01-22 12:00:00,19.0,92.35,129.97,56.322,48.0,248.82,47.0,9.14,998.3216,235.9,248.98,2.56,1.575,16.25,52.57,0.56,170.1
2017-01-22 13:00:00,19.0,94.36,134.27,56.096,45.0,216.37,46.0,9.47,1000.9322,232.51,257.24,2.4,1.5233333333333332,17.0,53.74,0.48,168.84
2017-01-22 14:00:00,19.0,93.8,134.88,56.371,49.0,205.96,43.0,9.76,1023.1105,236.3,251.73,2.4,1.4716666666666667,17.75,53.58,0.6,183.25
2017-01-22 15:00:00,20.0,91.61,132.01,56.004,48.333333333333336,201.5,44.75,9.52,1002.3493,235.04,260.31,2.4,1.42,18.25,53.7,0.52,170.37
2017-01-22 16:00:00,18.0,95.25,131.06,56.188,47.666666666666664,197.24,46.5,9.61,1004.4892,236.98,253.29,2.4,1.66,19.75,53.42,0.68,178.89
2017-01-22 17:00:00,14.0,98.8,128.21,56.993,47.0,188.55,48.25,9.58,988.8302,229.92,262.28,2.84,1.93,19.5,54.21,0.84,173.65
2017-01-22 18:00:00,18.0,94.68,134.24,56.68,54.333333333333336,195.41,50.0,10.17,1000.8433,231.73,264.16,3.08,1.938,19.25,59.79,0.92,183.61
2017-01-22 19:00:00,17.0,96.59,136.34,56.163,61.666666666666664,203.64,50.25,10.45,985.0105,230.74,270.0,3.12,1.946,18.75,59.01,0.9333333333333333,206.53
2017-01-22 20:00:00,18.0,95.41,135.66,58.637,69.0,224.89,50.5,10.1,866.8092,228.51,267.29,4.08,1.954,17.25,58.87,0.9466666666666667,200.2
2017-01-22 21:00:00,19.0,97.48,130.74,57.342,70.0,172.65,50.75,10.13,742.1831,229.46,266.34,3.28,1.962,17.25,58.91,0.96,196.67
2017-01-22 22:00:00,18.0,95.84,129.96,56.676,71.0,152.15,51.0,10.27,806.1564,225.27,267.54,3.36,1.97,17.25,58.78,0.92,193.74
2017-01-22 23:00:00,17.0,91.17,128.63,56.798,70.0,152.32,50.333333333333336,10.37,843.8283,210.88,275.81,3.4,1.967142857142857,17.25,58.93,0.9371428571428572,191.95
